id,domain,scope,lens,impact,criterion,status
MO-05-05,Motion,"animación, tiempo y transición",inclusion,crítico,"En animación, tiempo y transición, comprobar que la experiencia funciona sin depender de una única capacidad sensorial. Variante 5: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-05-06,Motion,"animación, tiempo y transición",inclusion,crítico,"En animación, tiempo y transición, comprobar que la experiencia funciona sin depender de una única capacidad sensorial. Variante 6: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-05-07,Motion,"animación, tiempo y transición",inclusion,crítico,"En animación, tiempo y transición, comprobar que la experiencia funciona sin depender de una única capacidad sensorial. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-05-08,Motion,"animación, tiempo y transición",inclusion,crítico,"En animación, tiempo y transición, comprobar que la experiencia funciona sin depender de una única capacidad sensorial. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-05-09,Motion,"animación, tiempo y transición",inclusion,crítico,"En animación, tiempo y transición, comprobar que la experiencia funciona sin depender de una única capacidad sensorial. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-05-10,Motion,"animación, tiempo y transición",inclusion,crítico,"En animación, tiempo y transición, comprobar que la experiencia funciona sin depender de una única capacidad sensorial. Variante 10: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-06-01,Motion,"animación, tiempo y transición",feedback,alto,"En animación, tiempo y transición, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 1: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-06-02,Motion,"animación, tiempo y transición",feedback,alto,"En animación, tiempo y transición, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 2: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-06-03,Motion,"animación, tiempo y transición",feedback,alto,"En animación, tiempo y transición, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 3: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-06-04,Motion,"animación, tiempo y transición",feedback,alto,"En animación, tiempo y transición, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 4: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-06-05,Motion,"animación, tiempo y transición",feedback,alto,"En animación, tiempo y transición, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 5: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-06-06,Motion,"animación, tiempo y transición",feedback,alto,"En animación, tiempo y transición, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 6: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-06-07,Motion,"animación, tiempo y transición",feedback,alto,"En animación, tiempo y transición, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-06-08,Motion,"animación, tiempo y transición",feedback,alto,"En animación, tiempo y transición, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-06-09,Motion,"animación, tiempo y transición",feedback,alto,"En animación, tiempo y transición, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-06-10,Motion,"animación, tiempo y transición",feedback,alto,"En animación, tiempo y transición, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 10: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-07-01,Motion,"animación, tiempo y transición",performance,crítico,"En animación, tiempo y transición, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 1: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-07-02,Motion,"animación, tiempo y transición",performance,crítico,"En animación, tiempo y transición, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 2: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-07-03,Motion,"animación, tiempo y transición",performance,crítico,"En animación, tiempo y transición, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 3: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-07-04,Motion,"animación, tiempo y transición",performance,crítico,"En animación, tiempo y transición, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 4: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-07-05,Motion,"animación, tiempo y transición",performance,crítico,"En animación, tiempo y transición, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 5: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-07-06,Motion,"animación, tiempo y transición",performance,crítico,"En animación, tiempo y transición, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 6: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-07-07,Motion,"animación, tiempo y transición",performance,crítico,"En animación, tiempo y transición, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-07-08,Motion,"animación, tiempo y transición",performance,crítico,"En animación, tiempo y transición, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-07-09,Motion,"animación, tiempo y transición",performance,crítico,"En animación, tiempo y transición, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-07-10,Motion,"animación, tiempo y transición",performance,crítico,"En animación, tiempo y transición, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 10: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-08-01,Motion,"animación, tiempo y transición",responsive,crítico,"En animación, tiempo y transición, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 1: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-08-02,Motion,"animación, tiempo y transición",responsive,crítico,"En animación, tiempo y transición, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 2: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-08-03,Motion,"animación, tiempo y transición",responsive,crítico,"En animación, tiempo y transición, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 3: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-08-04,Motion,"animación, tiempo y transición",responsive,crítico,"En animación, tiempo y transición, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 4: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-08-05,Motion,"animación, tiempo y transición",responsive,crítico,"En animación, tiempo y transición, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 5: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-08-06,Motion,"animación, tiempo y transición",responsive,crítico,"En animación, tiempo y transición, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 6: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-08-07,Motion,"animación, tiempo y transición",responsive,crítico,"En animación, tiempo y transición, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-08-08,Motion,"animación, tiempo y transición",responsive,crítico,"En animación, tiempo y transición, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
MO-08-09,Motion,"animación, tiempo y transición",responsive,crítico,"En animación, tiempo y transición, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
